t	x	y	z	roll	pitch	yaw	Q1	Q2	Q3	Q4	M1	M2	M3	M4	ax	ay	az	wx	wy	wz
1708591047.7513418	-0.10300000000000001	0.099	-0.01	-0.9400000000000001	0.65	-4.33	0.0	0.0	0.0	0.0	8.0	0.0	7.0	11.0	0.12	0.16	-10.39	0.05	0.05	0.0
1708591048.021061	-0.10300000000000001	0.099	-0.01	-0.9500000000000001	0.65	-4.33	0.0	0.0	0.0	0.0	4.0	2.0	10.0	11.0	0.12	0.16	-10.42	0.1	-0.07	-0.13
1708591048.338738	-0.10300000000000001	0.099	-0.01	-0.9400000000000001	0.66	-4.33	0.0	0.0	0.0	0.0	8.0	2.0	12.0	4.0	0.12	0.16	-10.38	0.01	-0.23	-0.23
1708591048.6052098	-0.10300000000000001	0.099	-0.01	-0.92	0.64	-4.33	0.0	0.0	0.0	0.0	7.0	0.0	7.0	14.0	0.11	0.18	-10.42	0.11	-0.07	-0.15
1708591048.8710248	-0.10300000000000001	0.099	-0.01	-0.93	0.66	-4.33	0.0	0.0	0.0	0.0	6.0	5.0	9.0	12.0	0.11	0.16	-10.42	0.17	0.0	-0.05
1708591049.1457367	-0.10300000000000001	0.099	-0.01	-0.96	0.65	-4.33	0.0	0.0	0.0	0.0	7.0	-1.0	9.0	16.0	0.12	0.16	-10.39	0.05	-0.22	0.03
1708591049.4080715	-0.10300000000000001	0.099	-0.01	-0.9500000000000001	0.66	-4.33	0.0	0.0	0.0	0.0	-8.0	5.0	10.0	2.0	0.11	0.16	-10.43	0.05	-0.13	0.12
1708591049.6813865	-0.10300000000000001	0.099	-0.01	-0.9400000000000001	0.65	-4.33	0.0	0.0	0.0	0.0	7.0	1.0	7.0	14.0	0.12	0.17	-10.39	0.04	-0.08	0.17
1708591049.961822	-0.10300000000000001	0.099	-0.01	-0.93	0.65	-4.33	0.0	0.0	0.0	0.0	-11.0	1.0	8.0	10.0	0.12	0.17	-10.41	-0.08	0.0	0.11
1708591050.2282279	-0.10300000000000001	0.099	-0.01	-0.9400000000000001	0.65	-4.33	0.0	0.0	0.0	0.0	7.0	1.0	8.0	4.0	0.11	0.16	-10.41	-0.01	-0.07	-0.01
1708591050.5003936	-0.10300000000000001	0.099	-0.01	-0.9400000000000001	0.64	-4.33	0.0	0.0	0.0	0.0	8.0	1.0	-1.0	17.0	0.11	0.18	-10.4	0.11	0.08	-0.14
1708591050.772906	-0.10300000000000001	0.099	-0.01	-0.9400000000000001	0.64	-4.33	0.0	0.0	0.0	0.0	5.0	3.0	11.0	11.0	0.11	0.17	-10.41	0.01	-0.14	0.04
1708591051.0320654	-0.10300000000000001	0.099	-0.01	-0.9500000000000001	0.64	-4.33	0.0	0.0	0.0	0.0	-8.0	5.0	-1.0	11.0	0.12	0.17	-10.4	0.12	-0.02	-0.09
1708591051.3004415	-0.10300000000000001	0.099	-0.01	-0.9500000000000001	0.63	-4.33	0.0	0.0	0.0	0.0	-9.0	0.0	8.0	15.0	0.11	0.18	-10.39	0.17	-0.09	-0.06
